,business_id,user_id,review_id,stars,date,text,useful,funny,cool,sentiment,weather_prob,service_prob,food_prob,price_prob
53965,ww-fKGfc4XJHOAxDH0ac5Q,IG8CxkD6FpxPrIXo2zzlHA,qrwFwbaO8yc0B79_CTF4vg,1,2019-03-24T04:19:53Z,"I wouldn't give them 1 star.  No choice but tonight I entered their location after a very long day at work and wanted pick something up quickly and go.  I had to use their bathroom and it was filthy.  There was piss on floor  I've been to cleaner gas stations bathroom than this one.  Shameful! I decided to go somewhere else because I was thinking if bathroom is this dirty, they ain't keeping the cook line cleaner than that.",0,0,0,NEGATIVE,0.5414844155311584,0.9670237898826599,0.5261101722717285,0.5849535465240479
64328,a69pvnfQKMrQ4WXIMdMLCg,1Qct0kfHPV7A1N35zwKAtQ,RKtYCaKesv2pQEJB7sx0AA,1,2015-12-12T19:03:55Z,I am so disappointed! I ordered 4 8  slims for a party and asked them to cut into fourths but was told no! When I asked why not? I was told because it is a silly policy of  theirs.. I own a business very close to this Jimmy Johns and was looking forward to some lunch at this location periodically but I cannot frequent a 'NO' business,1,0,0,NEGATIVE,0.011964255012571812,0.9908847808837891,0.9918522834777832,0.16848768293857574
60568,tZPmtEI7zFaCPyhpy-mrHg,POV7XQBPe_jJSe8TdPf5Vg,seKO3BuvG5V94bkBuwDitg,2,2019-01-17T05:27:34Z,This location has good days and bad days most of the time their staff is friendly! This evening the two working were slow and lacked customer service skills! A little disappointed! Food was okay! I think we'll stick to Silverbell and twin peaks location! Sorry guys!,0,0,0,NEGATIVE,0.17622746527194977,0.9739181399345398,0.9481577277183533,0.032183337956666946
34208,cGdEXU5X05Rc-0xSOx3J2w,9mq8Wiv2nOL5PWQmSMALAA,-qvQNmd-u4Ssmt9Hfd4EDA,1,2018-05-15T17:06:48Z,Always a long wait. My order is never right. And they do not have a freeze machine. This location is horrible.,0,0,0,NEGATIVE,0.5568125247955322,0.9676269888877869,0.9767571091651917,0.3865121603012085
62035,sU2mvdxCe7kTaLsNLIqmbw,eYJhuFcj6kMWVXdQbJ-Pkw,J0eQj71qSn8sGQRF2kYeHg,1,2019-06-25T20:55:56Z,"Update: I just want you to know that I haven't been back here or any Pizza Hut since you disappointed me. I'm still mad at the company as a whole, but more specifically this location - at your apathy and inaction regarding my personal dissatisfaction. I hope that one day, I'll somehow get the chance to serve you, so I can refuse to do so like you did to me when I placed my order on March 20, 2019. #StuffedCrustGate2019",0,2,0,NEGATIVE,0.018838966265320778,0.8562999963760376,0.9644299745559692,0.14622671902179718
52011,OL-rfiSIdVIsndUZ6ueWMA,3wOEEoilkTqNtxloVvg2pQ,4pa5tSKl1NHSoXP-ipW28Q,2,2015-03-07T03:08:18Z,"I think the subs are good but for the money their subs are small compared to Fire house. Great in taste not worth the money, i actually feel ripped off after paying more and the sub is the same size as the cheaper one.",0,0,0,NEGATIVE,0.019439419731497765,0.6831803321838379,0.9816927313804626,0.9539259076118469
39754,S8Px83t0l52hcRwE1phE5w,X899w_1wvTEBhGcDwexZEQ,ui6UHYCgKcXX_KxVhFMFcQ,1,2017-09-24T21:06:15Z,"Worst Chipotle experience ever! What is happening? Ordered online and still had to wait. Get the food home and nothing tastes right!!Seems like someone at this location is making their own recipes, ugh! Oregano overload, it was actually BAD. Sad when one of your favorite go-to's completely turns you off.  Can't imagine going back, not to this location that's for certain!",1,1,1,NEGATIVE,0.06704666465520859,0.8711538910865784,0.9958381056785583,0.07776442170143127
57319,XS1wPZeULZtbiP1OsuHFwQ,W7sW86JqOG5dbnK6D4pf3A,8q4JuwB4aw31_MMo8cZFwA,2,2020-05-07T01:58:46Z,"I haven't had a single bite of this small McFlurry. And it's 1 /3 empty. We live about 1 /4 mile from this McDonalds so we're frequent customers... Yet, I don't know what. They're consistently rude and while they're often busy, they make no time for customer service. Which means, no condiments, unresolved messed up orders, and this. It seems like they made too little of ice cream for 2 mcflurries, but said  screw it  and just half filled mine and my husband's. Sounds about right. I ONLY give 2 stars because the food we do get is usually still warm. The same cannot be said for the service.",0,0,0,NEGATIVE,0.3145279884338379,0.6652884483337402,0.8173949718475342,0.2320973426103592
35090,zQB2BH0NRx8r8kvDQXZ8mQ,tO7uR3v6q9EJ5blxpT_TMw,3573sR5-jA6NVAsMnfon9g,2,2014-09-07T20:37:09Z,"They were only open a few weeks when I stopped in....all I can say is...they were SLOW, CONFUSED, UNORGANIZED and the sandwich wasn't half as good as the Safety Harbor location. Disappointing after the wait...hopefully they figured it out by now and worked out the kinks!",0,1,0,NEGATIVE,0.36717015504837036,0.9711523652076721,0.9968722462654114,0.20547740161418915
63128,Kc5d-1ZrHlT2tTEXZzKFyg,QG-5Xa3R9_TmDDL4g9BiRA,2hjqpRQd0cHEnE50YGLDag,2,2021-06-07T02:44:58Z,The service stinks slow drive-thru service you can't even see the establishment lit up at night when you drive by it's totally dark it should be lit up where you can see actually where the building is they always forget everything that I ordered through the drive-thru tonight was the last straw I wish that they would hire some people that pay attention to detail light the building up at night so people can see that you guys are open at least I mean this is horrible they have hired a bunch of teenagers to work there that don't give a damn about working or serving the public please who's have a responsible step up and make the necessary changes please this is a big inconvenience especially when I want to get up and go to Taco Bell in the evening I can't even see where you guys are because the building is not lit up like it supposed to be at his signs outside that are supposed to be lit up what in the world is going on with this place,2,0,0,NEGATIVE,0.028068548068404198,0.9962188005447388,0.1392238289117813,0.023600153625011444
25044,LLx6iXXDWz205YXs6Puzdg,I06gY9An4o81XpejLWD9DA,4bwPWLT6vKp5h0YxZPwbow,1,2020-12-22T19:38:44Z,I wish I could say something good about this location of McDonald's but I can't. To begin with the food is very unhealthy and the service here is unreliable slow and often rude. This is just bad food served badly.,2,0,0,NEGATIVE,0.5346935987472534,0.9751067161560059,0.9959002137184143,0.15891191363334656
19013,bw5C-ANTtUBWp0ulMhO83A,BtyscMVWmCBUq1-TZD-8Cw,YtqP1gURxbt52rp9yDjj9Q,1,2018-08-24T12:03:29Z,"I came here on a Saturday night around 8-9pm. The employees were very nice, respectful and quick. Unfortunately my sandwich had mold on it which is pretty disgusting. I wasted $11 on a giant sandwich is actually pretty expensive given the sandwich comes without cheese. Allowing the bread to sit out in the open air with no barrier to potential bacteria is a problem. When you go to publix the have the bread on a cart that is enclosed in a plastic barrier. When you go to subway, you see their bread encased in a warm oven like system. Jimmy Johns prices have skyrocketed. It appears their sandwiches exceed the price of publix now for a smaller sandwich if you include cheese. I've always been a fan of Jimmy Johns and the simplistic approach they have on sandwiches. Not sure i'll ever go back and if I do, better believe I will open the wrapping and check the bread before leaving the store.",0,0,0,NEGATIVE,0.24086172878742218,0.32686519622802734,0.6272128224372864,0.15874899923801422
26326,SV840JDqpS2to6ZL-2jILw,9-DHS9YmfEDRqszj_e68GA,2w39X6-6w9540YoGYEmM5A,1,2017-07-12T11:34:29Z,"I have had several issues with this taco bell over the years. From telling them that I am allergic to tomatoes and finding tomatoes in my tacos 9 /10 times (I always have to check now before I pull away), to rude staff /employees.   Recently I stopped in for breakfast 2x. The first time I pulled up and had to read the menu. Breakfast is relatively new to Taco Bell, so I needed a minute to see what they had. There was nobody behind me in line. I was greeted at first, asked for a minute, and every 20 seconds she came back and asked if I was ready. By the 3rd time (about 60 seconds after I pulled up), she told me that they were on a timer so I had to be quick. Okay? I made my decision, paid *was not given a receipt*, and told to pull up and she would bring my food out. I kid you not when I say I waited 15 minutes and had to go back through the drive through to ask if my food was ready yet. The cashier did not say one word to me, closed the window, grabbed my food, and handed it to me. Didn't ask if I wanted any sauce or anything. I looked at her and said  You're not even going to say anything?  and she gave me a look of attitude. In customer service, especially fast food, if you make the person wait a crazy amount of time after scolding them for trying to read the menu, you at least say  sorry for the wait  or  thank you, come again . But nothing...  Despite my first poor experience with breakfast there, I did it again. This time, I knew what I wanted. I pulled up to the window to pay and it was that same rude girl from the last time. Once again no receipt. I pay and she tells me to pull forward and she will bring it out (there was nobody behind me), to which I politely responded that last time I did that, I waited 15 minutes and had to come back through the drive through and she just stared at me.  Okay  I said reluctantly. Well, this time I  only waited 7 minutes before having to go back through the drive through to ask where my food was. This time another woman came to the window, handed me my food, and didn't ask if I needed sauces. I said  may I please have fire sauce and a copy of my receipt?  to which she obliged, saying noting during this whole process.   The absolute worst customer service. Whomever those women are sincerely need to be spoken to /with. I won't be back.",3,2,0,NEGATIVE,0.08241567015647888,0.6104064583778381,0.8622713685035706,0.03526470810174942
54810,CejoKfjo6U4_wzhwWQerWg,Oq32Gfr7a55ZuAdCl8w8oQ,sqnbrV2ZVcDYLRuslurVjQ,2,2011-09-20T00:35:11Z,Food good but AC not working inside,0,0,0,NEGATIVE,0.010114531964063644,0.005749567411839962,0.9438844919204712,0.012584658339619637
11514,Pt2ki6tgWlh8hW47P1ebKA,tpNuePiNImtkIxF8DG0uyw,4fh4uvu9tfuiKRQXFvOtSQ,1,2018-10-25T00:43:03Z,". went to KFC for dinner.  Ordered and before we finished filling our drinks the order was up. Pretty quick.  Went to the first table.  It was very dirty.. with dirt as well as grease. This table had NOT been washed in a very long time. Went to the second table. It too was filthy.  dirt.. grease.. I asked the staff for something to clean the table with since it was sticky and greasy. She gave me a rag to wash it and I hear her tell the rest of the staff...I washed that table.. I knew better.. so I cleaned the table, sat down to eat.  I had a five dollar mean. chicken breast.  the meat w was so tough I could not even eat it. so be it.. its too bad cause there is always a sign out help wanted. I understand why.  There was very few customers in the store. tThose tables and the floor which was also very sticky should have been spotless.  too bad good help is hard to find. If I was the manager, I would have been embarrassed to hell to have a customer ask for something to clean the table with. .They should have been spotless.. and the food was NOT fresh. that was plain to see as it was like eating shoe leather.. I dont think I will be heading in that directiion soon. too bad cause its close",0,0,0,NEGATIVE,0.6131722331047058,0.9377626180648804,0.9589775800704956,0.3124995529651642
61005,0mkWBczOhKj1QUkQvG86lQ,lbMsbFedMjgjhWIZjMgfkQ,J-nrzW70tzhUMlADGW7nQw,2,2018-11-06T21:06:50Z,"What in the Fried Chicken Frenzy was this? Cold, tasteless Fried chicken, Rice, Fries, and stale Biscuits . The chicken was tasteless! Won't ever go back there again...",0,0,0,NEGATIVE,0.009398932568728924,0.9463085532188416,0.9980985522270203,0.2605936825275421
37822,qAiX2FQ40QprVpytMjBwkQ,BpoevxhUlDoCjLqa-fs56w,LfkHCUzu4EXIzDdB85-_jQ,1,2019-11-03T05:55:45Z,"I think I got food poisoning from undercooked chicken tonight at the Sparks Panda Express. About an hour or 2 after eating the mushroom chicken and orange chicken I got sick. As I was eating it, it felt a little off but I wasn't sure. I should've put it in the microwave but I thought I was just being over sensitive. Not happy about this. I think they were either being careless or undertrained.",1,1,0,NEGATIVE,0.2199334055185318,0.7535662651062012,0.9950107336044312,0.5412874221801758
2740,BvQ02tI-7gVAfQwHe_U3bA,1OtoMoGyCivXnTuoOwvVyA,Bg7b8pRZVg8Bx9Pc4cwyng,1,2016-08-22T04:16:08Z,"Tortillas were STALE, and blatantly disinterested POOR customer service!  On Sunday, August 21st I thought I'd drop by Taco bell because it's quick and easy and close to home. There were no customers present upon my arrival to the drive through order screen. I waited...and waited.. Hello, can anyone hear me?  No response... Hello? Are you open? ...nothing. Literally minutes went by, and as I was about to pull away all of a sudden a voice came through the screen. I placed my order for myself and my gf , $14.26 was the total, and made my way towards the window. There was a young girl there and the first thing I asked her was whether or not she could hear me calling for her at the screen....she just looks at me and never responds.  How weird but whatever, I just got off work and I'm tired. She hands me a light bag and I asked her  is this everything?  And she says  umm I think it's half of it...  then walks away. I still haven't received my drinks and half the food is still missing. Just by the her demeanor I can tell she is not at all interested and I was convinced that this order wouldn't be correct. Anyway, I get the rest of the food. Instead of saying  have a nice day  she says  That's it.  And puts her focus on the computer screen expecting me to drive away. Keep in mind I am being very nice to her, but now I'm getting a little annoyed but im trying to hide it and not look irritated.  Excuse me ma'am but I haven't gotten the drinks yet , her response  Oh, what were they again?  Even thought its on my receipt and likely on her screen, I tell her again. She gets them, hands them to me with straws and walks away. Not even an I'm sorry, or have a nice day, no explanation just basically go away. Anyway  the order was surprisingly correct WHEW!. I went home to eat and immediately realize my Mexican pizza tortillas were completely stale after taking a bite and having that nasty taste in my mouth. Neither myself or my girlfriend would eat the food after that. If the girl at the window didn't care than why would any of the cooks if they are giving us nasty stale tortillas, I can only imagine how sanitary their kitchen is. So $14 down the drain because I'm too tired to drive back out there, but NEVER again! I totally get it of someone has a bad day, but this experience was that of an employee making a point out of expressing her disinterest at my (the customer's) expense.  If I get sick from taking a $14 bite of stale tortilla I'll never go to another Taco Bell.",0,1,0,NEGATIVE,0.024793338030576706,0.7853358387947083,0.9737136363983154,0.3095664083957672
23246,zSMJRrEwWPq9y7QkaA7R5Q,_Yd3QXQsFKok39spd2ft4A,yH-g8XgUP3AuR5t-6reh2w,3,2013-09-10T16:13:31Z,"I got the beef, where's the salt! Just another greasy Wendy's off the busy highway. This location is located just off the I-75 on College Avenue in Sun City. You'll find a Bob Evans on one side and a Denny's on the other side. The parking is kind of a narrow area so if you're driving anything big you might want to park in the dirt across the street.  I was able to order and get my food fairly quickly. Overall quality is not expected to be out of this world. Only complaint I have is my french fries had zero salt on them. If I remember I think Wendy's prides themselves on their sea salt fries.  I try not to come here often just do to the fact it's greasy good and not all healthy. When I do go tho I do expect that Wendy's quality which this location lacks.",2,2,1,NEGATIVE,0.9064595699310303,0.8451586961746216,0.9975757002830505,0.23530256748199463
57127,zCglWMsODFnewijW7S5KwQ,8AlCnBD9rEn7jmFBz5JTBQ,XkF0AeQB8wZ6G4EmocZPcw,1,2021-08-16T17:33:19Z,"Worst drive thru experience in America.  Excruciatingly Slow,  rude window servers  and now, even the coffee is cold.  Often 10-15 minute waits, even with three cars or less in line.  A consistently terrible experience.  STAY AWAY !",1,0,0,NEGATIVE,0.08572042733430862,0.9920660853385925,0.07883767038583755,0.27938351035118103
18360,JjLueawSSW__k1yxuJMpZQ,1XqnXOLFffp_tZCulxvqzg,UaPQ6Hy7Yb1NmCljYKhNQw,1,2020-12-30T02:58:02Z,"I know it's Taco Bell, but seriously the slowest Taco Bell I have ever been to. Avoid this spot unless you like waiting in your car.",0,0,0,NEGATIVE,0.0009180807392112911,0.9675304293632507,0.9973455667495728,0.19967351853847504
48326,pFjZ8TC53F0v2hgUpesfzA,6MJij1060uRbNwi2BAwagg,0vVi6NwWr9oM0yxuw8orXA,1,2018-11-21T04:46:01Z,"This place absolutely needs to be closed down. The drive thru was down which sucks, but I wasn't worried about that because I could always go inside. After ordering, I was informed that they had to make new biscuits so it would be about 10-15mins. I had the time for it today so I didn't mind the wait. I went to get sweet tea, but it only filled half of my medium sized cup, but I wasn't about to complain about it because I could always just fill the rest with unsweetened tea and go about my day. As I'm waiting for my food I hear a woman tell her husband they were out of Coke and only water was coming out. My number gets called and there are a bunch of boxes in my order since I was ordering for other people as well, so I take a quick look and it looked like everything was there, so I go about my day. As I get home and am handing out everyone's food, I realize that my specific order wasn't in there at all. I tried calling them, but their phone line is down. All of that inconvenience just to be disappointed by wasting my money trying to do something nice and buy food for everyone.",0,0,0,NEGATIVE,0.24518229067325592,0.7173215746879578,0.9657232165336609,0.5013968348503113
13,DOydgEG9DzmM74QSz4btFA,C18kUiwoFv4zpmB282idqQ,7Bo4oB5MEON9ZG3pTg3eqw,1,2018-07-08T05:04:41Z,"Yikes, I just got that hard nasty piece of chicken that usually ruins Chinese restaurants for you. Bad, very bad. The worst. The steak and shake next door was so busy they had to close, and I should have known since no one was in line at Wendy's. most disgusting fast food I've ever experienced, crazy that this was the absolute worst. Garbage food.",0,0,0,NEGATIVE,0.4049810469150543,0.38326287269592285,0.9975062608718872,0.5455578565597534
46102,zHXYNXlSO3vMrWlISzmwlQ,QR8XFFHYU-X0epXOrDbrXw,0m10zd5VGv-v8NCtr5qyjw,3,2011-09-06T15:10:52Z,"Meh, at least it was better than Taco Bell.    So picture it.  It was 2 am.  I was sick, I was hungry, and Taco Bell had already screwed up my order.  So I came to McD's.  The food was fine...when I actually got it.  I sat in the drive thru for a good 20 minutes.  After 10 minutes I started timing it.  I thought fast food was supposed to be...well...fast...?",0,0,0,NEGATIVE,0.31187209486961365,0.8800017833709717,0.9849340915679932,0.6013356447219849
11117,xRqO5y3N0rdDTTO3ankrmg,_gEW_FK6ODC6-t_BCA8BPQ,1xb_-dPWV7yaHAsA-o2_9g,1,2019-08-19T07:42:38Z,"I no longer order from this pizza hut. The manager is a witch and that's me substituting the first letter of the word that she really is but I'm trying to keep things polite. My last order from there will be exactly that, my last.  I wanted to place an order for pizza shops near me and this result came up, figured I'd go ahead and let the public know it's best to take your money elsewhere.  Terrible location.",0,0,0,NEGATIVE,0.0804707482457161,0.9294735789299011,0.9938178658485413,0.4838857054710388
48257,T6pMNyBC9ouFV2Msdvybgw,9Y-Ehamf5nWQ6YaxoxmPzg,uhMEo4JesKYjNUJbb2FpPQ,2,2016-09-29T00:45:35Z,"I'm writing this review based on my most recent experience at Chipotle. I don't typically get food from restaurants that have made hundreds of people barf but I just wanted a quick burrito. The sofritas in the burrito were not fresh and neither were the salsas and rice in the burrito. The burrito almost fell apart because it was poorly folded. Luckily, I did not get the guacamole on my burrito because it looked old and brown. Overall, worst  Mexican  in Tampa(excluding Taco Bell, which doesn't even try to be Mexican).",0,0,0,NEGATIVE,0.06928407400846481,0.30526772141456604,0.9925656318664551,0.03896472603082657
17328,VCft2rBGhUtj3A5O37xe5w,Dy7n23dnuB8-tTOVuTIuEA,9IsDA22pH9xZf_jGQ0-vdg,1,2021-01-23T08:58:11Z,"If I could do a negative star I would. This location is by far the slowest I have ever experienced. The over night manager always has some excuse why she can't take orders and acts like you're a huge inconvenience... also, she said the store was closed except for door dash or grub hub. I do not recommend!",0,0,0,NEGATIVE,0.11745999753475189,0.9828760623931885,0.5856403708457947,0.12083836644887924
4616,3bmrxhqVpB5XCg-4j6y39A,lQPJrqTNOsmQfSpoZ3LrIA,7ubhPZpKGDLh7kH3gm2VSQ,1,2020-08-03T21:22:47Z,I just do not understand why it is so hard for this McDonald's to get their orders correct. For example when you order Happy Meals every person who have ever ordered a Happy Meal knows that there should be toys in the meals. But this McDonald's does not even bother putting the toys in the meals. When you call to talk to the manager you get the same opps excuse and you can come back to the store and get them if you would like.... Really.... Who wants to come wait in the drive-thru for another 20 minutes to pick up the items you forgot to put in the boxes!!! Poor customer service!!! This McDonald's also parks you for almost every order. I miss when the days when this McDonald's actually had good customer service.,1,0,0,NEGATIVE,0.0051798210479319096,0.9271200299263,0.8872841596603394,0.011985557153820992
45711,7H1b6TZ-LNxyGx1cv9suJQ,qcf3A5mtPntTmmSfADo6tg,5iBVwO9ZUSUUarVCc3uuXQ,3,2017-05-16T06:45:39Z,"I had never been to a Sonic until I moved to the greater New Orleans metro area. They weren't in the city I grew up, or in the city I lived after that, so it wasn't a choice, it was unavailable. This location has a drive thru or a covered outdoor seating area, or about 20 stalls to pull into. You order from the menu by pressing a red button and talking in to the speaker. You can pay by card at the stall or cash. When sitting in the outdoor area or the stalls, someone will bring your food out to you.  Yes, it is pretty much the same menu at all locations. My favorite is all of the specialty drinks. There is no alcoholic cocktail, though I'm sure you could add responsibly. The limeade in most of the combinations are all good. The milkshakes are delicious and bring the boys to the yard. They don't have any healthy options, too bad for my new diet. Service is decent enough.",20,15,18,NEGATIVE,0.3480817377567291,0.9038561582565308,0.9423133730888367,0.6055240035057068
9387,dgGuvdysSuWOv2dKqZTbVA,8Mf7EsRxi0pYqwrnhoLlFw,jVzApfaHZ95Vckhc5TDOHQ,2,2010-06-21T20:36:03Z,"First off, I am a Chipotle champion as I consistently recommend and talk up their fresh ingredients and heat in their food.  HOWEVER, this particular location rates poorly in service.  I routinely order a barbacoa burrito with pinto beans, hot salsa and cheese.  I like the heat of the barbacoa and salsa and stay away from the greens and sour cream /guac.  With this same order time after time, I have had the portions range from small to they could barely fold the burrito together.  The worst time was when the tortilla broke, and they just scooped out the contents and placed them in a new tortilla.  It was messy, was 2 /3 of the original size and left my heart broken.  I have frequented other Chipotle locations and the one on City Line Ave just fails to live up to the standard of other locations.",1,1,0,NEGATIVE,0.20554091036319733,0.9975204467773438,0.9811017513275146,0.04403236508369446
40126,jTaKRtcb3jVa274Gf3P7yw,b7EAGODvIfd1F5iR2MeLTg,09V7P2mhiSJUuS89GtQE2Q,5,2017-12-11T05:24:32Z,"I have not been to a chipotle in over 9 months, since I've been gluten-free.  I have been very cautious of trying things that may make me sick.  It seems many places are just not careful about how they handle the food and even when you try to order careful gluten free items, they end up cross contaminated when handled.   I was pleasantly surprised at chipotle!  The minute I asked about gluten free items, the entire restaurant went into protocol.  Changing of gloves, washing hands, changing out serving spoons in the items I wanted for my bowl.  They immediately handed me an allergen card to keep, that specifically lists what I can and can't have.  Everyone seemed very well trained in what to do.   I had a delicious meal that I had been missing for months... and I am so thankful for the team at this store who handled my meal with such care.  Thank you so much!!!!    I will definitely be back more often now!!!!",1,0,0,NEGATIVE,0.022144991904497147,0.8636733293533325,0.9655668139457703,0.08597003668546677
4984,yqJ89p_tNhW0NYMjJbQl6Q,2pW2saLaVQOvjLv9ZVw8PQ,cKIXeRvtivT779XeJ1yS7g,3,2021-07-13T21:41:54Z,"First time here while visiting friends. I don't have Sonics in my area so I really wanted to see what the hype and shakes were all about. I went thru the drive thru so I can't comment on the inside or car hop experience.   Bacon double cheese burger was pretty good. Beer was cooked properly, plenty of cheese and bacon was nice and smokey. The fries were hot although very salty and oily. Now to my shake /blast. I had the M&Ms blast and at first was pretty disappointed in the amount of M&Ms. I scooped half way down my cup and only saw color streaks showing signs if M&Ms bit hadn't bitten into any. Well guess what they were all at the bottom. Maybe not mixed as wel as it should have been. But they were eventually in there.  My order was fulfilled correctly by Natelly and service was friendly. Even the carhop boy crossing by waved hello to our car.   Not a bad place for quick bite and cool treat. Would like to try the car hop experience. Have had better blast (flurry) type drinks tho.",1,0,1,NEGATIVE,0.5095293521881104,0.598409116268158,0.94579017162323,0.6113448739051819
6400,O8wgk23gex2Dwktm1gd_Lg,w_a8GR4YPpZpAen0o8NYfQ,cOwBPO2Rap5YXFMTALzV7w,3,2017-07-07T18:16:22Z,"Food was excellent. Hot & fresh. However, customer service left a little to be desired. Smiling faces go a long way for me.",0,0,0,NEGATIVE,0.020475447177886963,0.9822045564651489,0.9931908249855042,0.10186606645584106
59343,Bkxkv4CkP-0MpPLGEnbJbA,HTbBmW3isd3DBqMXvIT6xg,yUhJ8XFXXaKETtG8Ts4RJQ,3,2013-10-31T02:32:22Z,The stuff here are fast but not the kinds of people. Any how fast food quick and easy. Big box meal today. The food was so so cold so that wasn't so great. I will try it again next month and see where they are at.,0,0,0,NEGATIVE,0.07982812821865082,0.1518458127975464,0.9611942768096924,0.27746954560279846
55321,1QNGVBU2NwG1vSFUerRi7A,m3E8aII95uTxwtBzjfDtFg,MaSliGWngPCnwDlTKhN4Gg,1,2016-06-08T03:09:09Z,"Manager threatened to call the police when I repeatedly insisted that she explain the restaurant's deplorable service!  The soap in the men's room has never functioned properly at this particular Taco Bell. On one occasion, I asked  John  (I learned his name just today; see below) about it, and he indicated that one has to fiddle with it just right to get the soap to dispense.  On another occasion, the restaurant had erred with regard to a certain customer's order. John said to this customer--a poor and unsophisticated man-- why are you looking at me? Look inside your bag!  I was appalled.   On another occasion, John dismissively and disrespectfully refused to make change for a man, who left angrily.   On another occasion, John incorrectly took my order. I'd ordered combination number eleven (11) and specified that two of the tacos should be one flavor (nacho cheese), and the third, another flavor (cool ranch). I was served six tacos and have to go back up front for a refund, whereupon the restaurant would not allow me to keep the extra tacos, but presumably threw them in the trash.  Today I come in and place the same order:  combination no. eleven (11). After five minutes, I notice that subsequent customers have received their food, and I go up front to inquire. I complain that this is the most poorly managed Taco Bell I've ever seen (I'm 43 y.o.). A woman assures me that my order will be out soon. About five minutes later, I come back up. John ignores me, but motions that it will be one minute. I ask him  what seems to be the problem?  He says that my order will be ready soon. I ask whether he thinks service like this is normal. He refuses to answer. I ask two more times, but he still refuses to answer. I say that whether food will be ready soon is not the point; I want to know why, and where it is. I tell him that I plan to complain to corporate this time. He says,  go ahead. I've got nothing to hide. My name is John. Tell Obama, too!  I ask whether he respects the President, but he ignores me, pretending to look at a drive-through screen. The manager, a woman, comes over, and I explain the situation to her. I ask whether she is aware that John is an idiot. She says that she'll talk to him privately, but I insist that she do so immediately, in front of me. I expect an apology (none was forthcoming). She refuses. She then asks me what I'd ordered. I ask her to look it up, presenting her my check card. She says that the registers are down, and so she cannot do that. She asks whether I want a cash refund. I say I want a refund back on the card, but she indicates that Taco Bell doesn't--or cannot--do that. I say that this is the most poorly managed Taco Bell I've ever seen. She says that she is sorry that I had a poor experience. I say that that is not an apology and is beside the point in any event:  it's not about me, it's about the restaurant's mismanagement and arrogance. She still refuses to apologize. She refuses to make John available to talk to me or answer my questions. She refers to him as  my employee.  She says that I am acting unruly. She says that if I don't leave, she will  kick you [me] out of my [her] Taco Bell.  (She hadn't paid me any cash refund yet. I did not swear during the entire incident or threaten physical violence. I had a legitimate business purpose to be there, as I've eaten at this location several times and was awaiting a refund.) I ask whether she owns the restaurant or acts as a franchisee. Another employee chimes in that she does own the restaurant. I tell her that I don't believe her. I indicate that if John does not answer my questions regarding the normalcy of this service or whether he respects the President, I will never return to this Taco Bell location again. The manager says  good.  I further indicate that my parents, whom I'm visiting in Tucson, warned me not to visit this specific Taco Bell location. She says that she is sorry that I don't like this restaurant or the neighborhood. I indicate that part of the problem is that she's ignorant and uneducated, and thus arrogant and unresponsive to customer complaints. When she pays me my cash refund, she waits approximately five seconds and presents her phone. She says that she is dialing the police. Not wanting to make a further scene, I depart, whereupon I hear cheers--presumably from staff--behind me as I leave. Yes, I could have awaited the police, but why? I'm a lawyer in Minnesota and consider the police generally respectable people.",1,4,2,NEGATIVE,0.00862976722419262,0.8974609375,0.2852846384048462,0.027168456465005875
53115,Ay8SlJftX3XNI67ULrdpdw,ZND3UKIOU6c9HvH7IDwTvQ,1i1tEwONCI9MDrIdKgvLCQ,1,2016-10-07T01:31:38Z,"This place is absolutely awful. I came here once around two weeks ago and they told me they could make my food but I would have to wait 20 minutes because they  ran out of gloves . Please, someone tell me how a place that serves food can run out of GLOVES. And here I am again in their drive through waiting WAY longer than normal for any fast food. Please get it together guys. I'm disappointed.",1,0,0,NEGATIVE,0.4123656153678894,0.9976927638053894,0.9933781623840332,0.2995443642139435
2224,7YiLEuHuUONZrMPT0OxXUQ,fTmRX6r8zHAcQ9S8SbGucw,nk9xRbdABsv8YPD8otOong,1,2012-02-27T20:17:11Z,"HELLA SLOW ASS SERVICE!  Maybe in the bay area we move too fast and our life style is VERY FAST.   But i mean WTH! REALLY! i left my room at the Silver Legacy at 9:00 pm on the dot and got back in my room at 9:45!   REALLY!? UGH!   Oh and no dollar menu! BoOoOoOooOooOoooo!   lets not forget the fact that it was DIRTY AS F*CK! Fries, Cups and crap EVERYWHERE and on the floors.  I understand its a freakin` mickey deez but REALLY! IT SHOULD BE FAST FOOD! AND THESE LADIES WERE MOVING HELLA SLOW! UGH!",1,1,1,NEGATIVE,0.1665714979171753,0.9977542757987976,0.8443589806556702,0.48929640650749207
